"user_id","age","married","has_children","segment","perks","total_sessions","total_page_clicks","total_seconds_per_all_sessions","total_bookings","total_rooms","total_seats","total_bags","total_nights","total_not_cancelled_trips","total_cancelled_trips","total_trips_w_flights","total_trips_w_hotel","total_days_in_trip","total_weekdays_in_trip"
"598715","28","1","1","Family","Exclusive Discounts","8","90","679.000000","2","1","2","1","3","2","0","2","1","7","5"
"598832","51","1","1","Family","Exclusive Discounts","8","102","760.000000","1","2","0","0","3","1","0","0","1","0","0"
"598881","43","0","0","Group","No Cancellation Fees","8","163","1214.000000","6","9","8","2","25","6","0","5","6","24","16"
"598911","37","0","0","Group","No Cancellation Fees","8","158","1175.000000","6","5","6","5","18","6","0","6","5","29","20"
"598945","20","0","0","Group","No Cancellation Fees","8","94","693.000000","1","1","1","1","4","1","0","1","1","5","4"
"599065","38","0","1","Family","Exclusive Discounts","8","368","8444.000000","3","5","5","3","11","2","1","3","3","10","9"
"599239","38","0","1","Family","Exclusive Discounts","10","106","793.000000","2","2","1","0","9","2","0","1","2","1","1"
"599244","24","0","0","Group","No Cancellation Fees","8","56","419.000000","1","0","1","0","0","1","0","1","0","2","1"
"599311","38","0","1","Family","Exclusive Discounts","8","84","626.000000","3","4","2","1","6","3","0","2","2","6","5"
"599335","52","0","0","Group","No Cancellation Fees","8","120","891.000000","3","2","3","2","13","3","0","3","2","18","13"
"599348","39","0","0","Group","No Cancellation Fees","8","135","1001.000000","5","3","5","2","12","5","0","5","3","19","12"
"599437","51","0","0","Group","No Cancellation Fees","8","108","805.000000","3","4","4","0","10","3","0","3","3","12","10"
"599454","41","1","0","Business","One Night Free Hotel with Flight","8","317","8556.393423","3","5","5","0","22","2","1","3","3","21","17"
"599649","55","1","1","Business","One Night Free Hotel with Flight","8","392","8638.000000","4","8","8","3","26","3","1","4","4","22","17"
"599651","41","1","0","Dreamer","10% Discount For the First Booking","9","63","475.000000","0","0","0","0","0","0","0","0","0","0","0"
"599657","47","1","0","Business","One Night Free Hotel with Flight","8","126","938.000000","1","1","1","0","1","1","0","1","1","2","2"
"599765","53","0","0","Group","No Cancellation Fees","8","152","1127.000000","1","1","1","0","9","1","0","1","1","10","6"
"599790","55","0","0","Dreamer","10% Discount For the First Booking","8","65","489.000000","0","0","0","0","0","0","0","0","0","0","0"
"599833","42","1","1","Family","Exclusive Discounts","8","188","1376.000000","4","4","4","1","22","4","0","4","4","24","20"
"599909","28","0","0","Dreamer","10% Discount For the First Booking","8","68","507.000000","0","0","0","0","0","0","0","0","0","0","0"
"599927","42","0","0","Group","No Cancellation Fees","8","158","1187.000000","4","4","4","2","12","4","0","4","4","13","10"
"599999","65","0","0","Dreamer","10% Discount For the First Booking","8","96","721.000000","0","0","0","0","0","0","0","0","0","0","0"
"600011","44","0","0","Group","No Cancellation Fees","8","135","1016.000000","3","3","4","0","6","3","0","3","2","8","7"
"600018","37","0","0","Group","No Cancellation Fees","8","135","1005.000000","5","5","6","6","10","5","0","5","4","17","13"
"600057","33","1","0","Business","One Night Free Hotel with Flight","8","126","927.000000","1","1","1","0","6","1","0","1","1","7","5"
"600078","55","0","0","Group","No Cancellation Fees","8","70","519.000000","3","2","3","3","8","3","0","3","2","10","5"
"600163","54","1","1","Family","Exclusive Discounts","8","119","890.000000","1","2","0","0","5","1","0","0","1","0","0"
"600265","34","0","1","Family","Exclusive Discounts","8","125","926.000000","1","1","1","0","17","1","0","1","1","19","13"
"600287","39","0","1","Family","Exclusive Discounts","8","95","709.000000","2","2","2","1","2","2","0","2","2","4","2"
"600304","56","1","0","Business","One Night Free Hotel with Flight","8","109","819.000000","2","2","2","2","4","2","0","2","2","5","5"
"600351","46","1","0","Business","One Night Free Hotel with Flight","8","120","900.000000","2","1","2","1","5","2","0","2","1","9","6"
"600395","53","1","0","Business","One Night Free Hotel with Flight","8","138","1027.000000","4","5","4","2","11","4","0","3","4","11","8"
"600444","52","1","0","Business","One Night Free Hotel with Flight","8","144","1074.000000","5","5","5","2","10","5","0","5","5","12","9"
"600515","35","1","0","Business","One Night Free Hotel with Flight","9","429","8909.000000","4","5","5","5","15","3","1","4","4","15","10"
"600561","29","0","0","Group","No Cancellation Fees","8","103","770.000000","2","2","2","1","3","2","0","2","2","4","1"
"600605","55","1","0","Business","One Night Free Hotel with Flight","8","125","927.000000","3","3","2","0","19","3","0","2","3","6","4"
"600648","44","1","0","Business","One Night Free Hotel with Flight","8","136","1013.000000","5","6","6","3","13","5","0","4","4","10","10"
"600690","37","0","0","Group","No Cancellation Fees","9","137","1023.000000","5","9","5","2","33","5","0","3","5","9","6"
"600750","48","1","1","Family","Exclusive Discounts","8","112","846.000000","2","2","2","0","5","2","0","2","2","6","4"
"600796","79","1","0","Group","No Cancellation Fees","8","55","409.000000","1","1","0","0","6","1","0","0","1","0","0"
"600833","71","1","0","Group","No Cancellation Fees","8","78","588.000000","1","2","0","0","9","1","0","0","1","0","0"
"600842","30","0","0","Group","No Cancellation Fees","8","220","6850.089831","3","3","2","0","6","2","1","1","2","12","8"
"600886","39","0","0","Group","No Cancellation Fees","9","135","995.000000","4","4","4","2","19","4","0","4","4","16","12"
"600926","46","1","1","Family","Exclusive Discounts","8","183","1350.000000","2","2","2","0","6","2","0","2","2","6","4"
"600930","55","1","1","Business","One Night Free Hotel with Flight","8","117","871.000000","2","1","3","1","2","2","0","2","1","4","4"
"601094","17","0","0","Dreamer","10% Discount For the First Booking","8","111","832.000000","0","0","0","0","0","0","0","0","0","0","0"
"601104","54","1","0","Business","One Night Free Hotel with Flight","8","128","955.000000","2","3","1","1","21","2","0","1","2","7","5"
"601116","28","0","0","Group","No Cancellation Fees","8","88","659.000000","2","3","1","0","9","2","0","1","2","3","2"
"601158","29","0","0","Group","No Cancellation Fees","8","153","1143.000000","2","1","2","1","4","2","0","2","1","7","3"
"601282","56","1","1","Business","One Night Free Hotel with Flight","8","188","1403.000000","2","2","2","1","5","2","0","2","2","5","4"
"601582","51","0","1","Family","Exclusive Discounts","8","85","640.000000","2","2","1","0","19","2","0","1","2","6","4"
"601673","39","1","1","Family","Exclusive Discounts","8","116","866.000000","5","7","8","0","12","5","0","5","4","14","11"
"601882","45","1","0","Business","One Night Free Hotel with Flight","9","179","1334.000000","3","2","3","0","6","3","0","3","2","8","6"
"601894","24","0","1","Business","One Night Free Hotel with Flight","9","114","851.000000","2","2","1","0","7","2","0","1","2","2","2"
"601917","30","0","0","Group","No Cancellation Fees","8","161","1199.000000","4","4","5","2","9","4","0","4","3","13","7"
"602120","41","0","0","Group","No Cancellation Fees","8","152","1136.000000","4","4","4","2","15","4","0","4","4","17","12"
"602190","43","0","1","Family","Exclusive Discounts","8","84","630.000000","2","2","1","0","15","2","0","1","2","5","3"
"602323","18","0","1","Family","Exclusive Discounts","9","127","942.000000","2","4","2","0","5","2","0","1","2","2","1"
"602433","52","0","0","Business","One Night Free Hotel with Flight","8","132","997.000000","3","3","3","2","6","3","0","3","3","6","6"
"602476","34","0","0","Group","No Cancellation Fees","8","145","1092.000000","4","4","3","0","18","4","0","3","4","8","7"
"602478","25","1","0","Group","No Cancellation Fees","8","141","1039.000000","2","3","0","0","27","2","0","0","2","0","0"
"602598","31","1","1","Family","Exclusive Discounts","8","140","1045.000000","4","7","5","2","14","4","0","3","4","7","5"
"602656","41","0","0","Group","No Cancellation Fees","8","100","743.000000","3","4","4","3","11","3","0","3","3","13","8"
"602734","35","0","0","Group","No Cancellation Fees","8","346","3365.999919","1","2","2","0","4","0","1","1","1","3","1"
"602748","42","1","0","Business","One Night Free Hotel with Flight","8","210","1549.000000","4","3","5","2","7","4","0","4","3","16","8"
"602769","37","1","1","Family","Exclusive Discounts","9","226","2771.866831","5","6","6","4","16","4","1","5","5","14","9"
"602793","36","0","1","Family","Exclusive Discounts","8","87","653.000000","2","2","1","1","7","2","0","1","2","3","3"
"602827","55","1","1","Business","One Night Free Hotel with Flight","8","141","1058.000000","5","5","5","3","15","5","0","5","5","16","13"
"602918","43","1","0","Business","One Night Free Hotel with Flight","8","101","761.000000","3","1","2","2","6","3","0","2","1","5","5"
"602921","66","1","0","Solo","Free Hotel Meal","8","87","660.000000","1","1","1","1","2","1","0","1","1","2","2"
"602925","54","1","0","Business","One Night Free Hotel with Flight","9","151","1126.000000","5","5","4","2","33","5","0","4","4","35","24"
"602946","46","0","0","Group","No Cancellation Fees","8","115","852.000000","4","5","4","1","20","4","0","3","4","13","8"
"602953","39","0","0","Group","No Cancellation Fees","10","443","9575.000000","5","5","6","3","17","4","1","5","4","17","12"
"602962","39","1","1","Family","Exclusive Discounts","8","147","1091.000000","3","3","3","2","12","3","0","3","3","14","9"
"603033","71","0","0","Group","No Cancellation Fees","8","281","7809.000000","1","0","4","2","0","0","1","1","0","7","5"
"603053","44","0","0","Group","No Cancellation Fees","8","170","1253.000000","3","4","4","0","7","3","0","3","3","4","0"
"603100","25","0","1","Family","Exclusive Discounts","8","63","467.000000","1","1","0","0","17","1","0","0","1","0","0"
"603160","35","0","0","Group","No Cancellation Fees","8","147","1090.000000","6","5","6","4","14","6","0","6","5","19","15"
"603221","20","0","0","Dreamer","10% Discount For the First Booking","8","98","729.000000","0","0","0","0","0","0","0","0","0","0","0"
"603278","32","1","0","Solo","Free Hotel Meal","8","166","1221.000000","3","3","3","3","7","3","0","3","3","6","3"
"603296","40","0","0","Group","No Cancellation Fees","8","81","601.000000","3","1","3","3","1","3","0","3","1","7","7"
"603341","65","1","0","Dreamer","10% Discount For the First Booking","9","144","1070.000000","0","0","0","0","0","0","0","0","0","0","0"
"603345","50","1","1","Family","Exclusive Discounts","8","100","736.000000","2","2","2","2","3","2","0","2","2","5","4"
"603440","42","0","0","Group","No Cancellation Fees","8","330","8170.000000","4","7","8","4","35","3","1","3","4","20","16"
"603515","37","0","0","Group","No Cancellation Fees","8","152","1125.000000","3","3","2","1","14","3","0","2","3","10","6"
"603592","37","0","0","Group","No Cancellation Fees","8","414","9030.000000","3","4","4","3","19","2","1","3","3","17","11"
"603635","64","1","0","Business","One Night Free Hotel with Flight","8","304","7982.000000","3","4","6","4","35","2","1","3","3","26","19"
"603715","44","1","0","Solo","Free Hotel Meal","8","114","846.000000","3","3","2","0","11","3","0","2","3","4","2"
"603809","53","1","0","Solo","Free Hotel Meal","9","111","824.000000","2","2","1","1","5","2","0","1","2","4","2"
"603875","41","0","0","Group","No Cancellation Fees","8","151","1115.000000","2","2","2","1","14","2","0","2","2","15","9"
"603883","59","1","0","Solo","Free Hotel Meal","8","82","611.000000","3","3","2","1","7","3","0","2","3","5","3"
"604136","38","1","0","Business","One Night Free Hotel with Flight","8","130","979.000000","3","1","3","0","7","3","0","2","1","5","3"
"604355","31","0","0","Group","No Cancellation Fees","8","108","812.000000","3","3","2","3","10","3","0","2","3","6","5"
"604388","32","0","0","Group","No Cancellation Fees","8","121","886.000000","1","1","1","2","1","1","0","1","1","2","2"
"604592","18","0","0","Group","No Cancellation Fees","8","92","681.000000","1","0","2","1","0","1","0","1","0","18","14"
"604617","51","1","0","Business","One Night Free Hotel with Flight","8","101","758.000000","2","1","1","1","10","2","0","1","1","3","2"
"604664","23","0","1","Dreamer","10% Discount For the First Booking","8","96","713.000000","0","0","0","0","0","0","0","0","0","0","0"
"604688","39","1","1","Family","Exclusive Discounts","8","457","9107.000000","4","3","5","2","11","3","1","4","3","14","9"
"604804","48","1","1","Family","Exclusive Discounts","8","85","637.000000","2","1","2","1","1","2","0","2","1","4","3"
"604840","37","0","0","Group","No Cancellation Fees","8","96","710.000000","3","5","5","1","8","3","0","3","3","10","6"
"604916","24","0","1","Dreamer","10% Discount For the First Booking","8","97","720.000000","0","0","0","0","0","0","0","0","0","0","0"
"604982","46","1","0","Business","One Night Free Hotel with Flight","8","89","675.000000","3","4","4","1","10","3","0","3","3","12","6"
"605004","41","1","0","Business","One Night Free Hotel with Flight","8","140","1042.000000","3","5","5","2","9","3","0","3","3","11","8"
"605096","52","1","1","Business","One Night Free Hotel with Flight","8","122","915.000000","3","3","3","4","9","3","0","3","3","9","8"
"605136","17","0","0","Group","No Cancellation Fees","8","93","695.000000","1","1","0","0","15","1","0","0","1","0","0"
"605308","67","1","0","Dreamer","10% Discount For the First Booking","8","66","497.000000","0","0","0","0","0","0","0","0","0","0","0"
"605311","43","0","1","Family","Exclusive Discounts","8","101","749.000000","3","4","4","2","11","3","0","3","3","12","10"
"605439","39","0","0","Business","One Night Free Hotel with Flight","8","134","1009.000000","2","2","2","0","11","2","0","2","2","5","5"
"605494","45","0","1","Family","Exclusive Discounts","8","143","1066.000000","3","3","3","3","8","3","0","3","3","10","6"
"605558","34","0","0","Group","No Cancellation Fees","8","137","1025.000000","5","5","3","1","19","5","0","3","5","4","2"
"605578","31","0","0","Group","No Cancellation Fees","8","97","720.000000","1","1","0","0","8","1","0","0","1","0","0"
"605607","48","1","1","Family","Exclusive Discounts","8","97","729.000000","1","1","1","2","3","1","0","1","1","3","2"
"605615","33","0","0","Group","No Cancellation Fees","8","334","8202.000000","3","2","4","1","5","2","1","3","2","18","12"
"605619","43","1","1","Family","Exclusive Discounts","8","137","1024.000000","2","2","2","4","7","2","0","2","2","8","5"
"605776","20","0","0","Group","No Cancellation Fees","8","130","971.000000","5","5","3","2","21","5","0","2","4","3","1"
"605780","52","1","1","Family","Exclusive Discounts","8","75","560.000000","2","1","2","2","2","2","0","2","1","4","1"
"605878","41","1","0","Business","One Night Free Hotel with Flight","8","164","1221.000000","2","2","2","1","9","2","0","2","2","11","9"
"605943","16","0","0","Group","No Cancellation Fees","8","123","928.000000","1","0","1","0","0","1","0","1","0","10","8"
"605945","38","0","1","Family","Exclusive Discounts","8","100","749.000000","4","4","5","2","8","4","0","4","3","10","8"
"606041","55","0","1","Family","Exclusive Discounts","8","92","683.000000","2","1","2","1","5","2","0","2","1","6","4"
"606060","51","1","0","Business","One Night Free Hotel with Flight","8","119","879.000000","2","2","2","2","12","2","0","2","2","12","9"
"606094","53","1","0","Business","One Night Free Hotel with Flight","8","156","1166.000000","4","4","4","0","10","4","0","4","4","13","9"
"606161","46","1","1","Family","Exclusive Discounts","8","95","703.000000","3","4","1","1","17","3","0","1","3","6","4"
"606283","46","0","1","Family","Exclusive Discounts","8","74","553.000000","1","1","1","0","1","1","0","1","1","1","1"
"606290","37","1","0","Solo","Free Hotel Meal","10","120","892.000000","4","5","3","3","13","4","0","3","4","9","5"
"606333","42","0","0","Group","No Cancellation Fees","8","148","1091.000000","4","3","3","2","18","4","0","3","3","17","11"
"606362","50","1","0","Business","One Night Free Hotel with Flight","8","88","646.000000","1","1","1","0","5","1","0","1","1","6","4"
"606456","24","0","0","Dreamer","10% Discount For the First Booking","8","65","486.000000","0","0","0","0","0","0","0","0","0","0","0"
"606568","45","0","0","Business","One Night Free Hotel with Flight","8","113","834.000000","2","3","1","0","7","2","0","1","2","3","3"
"606635","45","0","0","Business","One Night Free Hotel with Flight","8","154","1133.000000","2","2","2","0","11","2","0","2","2","2","2"
"606648","28","0","0","Group","No Cancellation Fees","8","113","839.000000","4","7","4","0","10","4","0","2","4","8","6"
"606762","49","0","1","Family","Exclusive Discounts","8","150","1120.000000","3","4","2","3","8","3","0","2","3","5","4"
"606862","38","0","0","Group","No Cancellation Fees","8","113","845.000000","2","2","2","2","9","2","0","2","2","9","8"
"606930","39","0","0","Group","No Cancellation Fees","9","399","8970.000000","5","6","8","6","11","4","1","5","4","18","12"
"607017","42","0","0","Group","No Cancellation Fees","8","149","1121.000000","4","3","3","1","24","4","0","3","3","10","7"
"607028","48","0","0","Group","No Cancellation Fees","8","119","879.000000","4","5","5","3","17","4","0","4","4","15","12"
"607152","32","0","0","Group","No Cancellation Fees","8","364","8060.461464","5","7","6","2","21","4","1","4","5","10","8"
"607197","17","0","1","Family","Exclusive Discounts","8","233","7963.000000","1","0","2","0","0","0","1","1","0","16","12"
"607270","41","1","0","Business","One Night Free Hotel with Flight","8","152","1124.000000","1","1","1","1","5","1","0","1","1","6","4"
"607280","35","1","1","Family","Exclusive Discounts","8","138","1034.000000","1","1","1","1","6","1","0","1","1","6","5"
"607350","36","0","1","Family","Exclusive Discounts","8","128","956.000000","3","2","3","3","7","3","0","3","2","12","9"
"607524","63","1","0","Group","No Cancellation Fees","8","90","674.000000","1","1","0","0","20","1","0","0","1","0","0"
"607626","17","0","0","Group","No Cancellation Fees","8","72","539.000000","1","1","0","0","9","1","0","0","1","0","0"
"607706","37","0","0","Business","One Night Free Hotel with Flight","8","111","828.000000","2","2","1","1","4","2","0","1","1","1","1"
"607799","35","0","1","Family","Exclusive Discounts","8","98","734.000000","1","1","1","1","2","1","0","1","1","2","2"
"607931","28","0","0","Group","No Cancellation Fees","8","167","1253.000000","3","2","3","1","6","3","0","3","2","9","8"
"607949","17","0","0","Group","No Cancellation Fees","8","98","734.000000","2","2","1","0","12","2","0","1","1","6","4"
"607998","39","0","0","Group","No Cancellation Fees","8","157","1168.000000","3","2","3","0","5","3","0","3","2","10","7"
"608039","23","0","0","Group","No Cancellation Fees","8","73","549.000000","2","2","1","1","7","2","0","1","2","5","3"
"608086","26","0","0","Group","No Cancellation Fees","8","317","8072.000000","3","4","8","2","8","2","1","3","2","8","6"
"608287","41","0","1","Family","Exclusive Discounts","8","138","1024.000000","4","5","3","2","13","4","0","3","4","8","4"
"608296","40","1","0","Business","One Night Free Hotel with Flight","8","143","1083.000000","4","5","2","1","24","4","0","2","4","11","10"
"608343","43","1","0","Business","One Night Free Hotel with Flight","8","243","4698.833758","2","3","3","3","8","1","1","2","2","7","3"
"608478","57","1","0","Solo","Free Hotel Meal","8","121","897.000000","3","3","1","1","34","3","0","1","2","0","0"
"608520","50","1","0","Business","One Night Free Hotel with Flight","8","174","1302.000000","4","6","3","2","16","4","0","2","4","7","3"
"608521","58","0","1","Business","One Night Free Hotel with Flight","9","121","903.000000","2","2","2","2","6","2","0","2","2","8","6"
"608629","34","0","0","Group","No Cancellation Fees","8","182","1357.000000","5","5","5","2","17","5","0","5","5","17","11"
"608725","45","1","1","Family","Exclusive Discounts","8","104","774.000000","2","2","1","1","7","2","0","1","2","4","4"
"608727","54","0","1","Business","One Night Free Hotel with Flight","8","180","1331.000000","4","4","2","0","31","4","0","2","4","7","5"
"608764","40","1","1","Family","Exclusive Discounts","8","126","941.000000","2","2","2","1","5","2","0","2","2","6","5"
"608786","69","1","0","Dreamer","10% Discount For the First Booking","8","72","537.000000","0","0","0","0","0","0","0","0","0","0","0"
"608820","39","1","1","Family","Exclusive Discounts","8","113","836.000000","3","6","7","7","22","3","0","2","3","24","16"
"608823","17","0","0","Group","No Cancellation Fees","8","106","793.000000","1","1","1","0","8","1","0","1","1","8","5"
"608860","43","0","0","Group","No Cancellation Fees","8","144","1064.000000","2","2","2","1","14","2","0","2","2","15","11"
"608866","63","1","0","Business","One Night Free Hotel with Flight","8","83","623.000000","1","1","1","1","4","1","0","1","1","5","4"
"608970","32","0","0","Group","No Cancellation Fees","8","74","550.000000","1","0","1","0","0","1","0","1","0","4","2"
"609051","47","1","1","Family","Exclusive Discounts","8","81","607.000000","2","2","3","0","2","2","0","2","1","3","2"
"609102","41","0","1","Family","Exclusive Discounts","8","125","923.000000","1","1","1","2","4","1","0","1","1","5","3"
"609167","38","0","0","Group","No Cancellation Fees","8","151","1135.000000","4","5","5","3","14","4","0","4","4","13","11"
"609221","29","0","0","Group","No Cancellation Fees","8","98","723.000000","1","0","1","1","0","1","0","1","0","4","2"
"609228","55","1","0","Business","One Night Free Hotel with Flight","8","174","1287.000000","3","3","3","0","16","3","0","3","3","18","15"
"609230","29","0","0","Group","No Cancellation Fees","8","93","688.000000","2","2","3","0","2","2","0","2","1","5","1"
"609236","40","0","0","Group","No Cancellation Fees","8","85","625.000000","4","4","3","2","20","4","0","3","4","5","4"
"609240","52","0","1","Business","One Night Free Hotel with Flight","8","147","1089.000000","3","3","3","4","8","3","0","3","3","11","8"
"609243","36","0","1","Family","Exclusive Discounts","8","133","998.000000","3","4","3","2","17","3","0","2","3","6","5"
"609262","37","0","0","Group","No Cancellation Fees","8","123","910.000000","4","6","6","1","25","4","0","4","4","26","18"
"609393","37","0","0","Group","No Cancellation Fees","9","244","3144.179946","4","5","6","2","18","3","1","4","3","18","14"
"609413","50","0","1","Family","Exclusive Discounts","8","109","820.000000","3","3","3","2","7","3","0","3","3","10","9"
"609673","39","1","0","Business","One Night Free Hotel with Flight","8","105","783.000000","3","3","3","2","11","3","0","3","3","14","12"
"609683","16","0","0","Group","No Cancellation Fees","8","296","7917.000000","1","0","4","2","0","0","1","1","0","23","17"
"609720","36","0","1","Family","Exclusive Discounts","8","192","3970.252567","3","3","4","1","5","2","1","3","2","10","5"
"609763","17","0","1","Family","Exclusive Discounts","8","70","525.000000","1","1","0","0","2","1","0","0","1","0","0"
"609800","47","1","1","Family","Exclusive Discounts","9","134","999.000000","2","2","2","2","5","2","0","2","2","6","6"
"609817","52","0","0","Group","No Cancellation Fees","8","136","1013.000000","4","3","4","2","6","4","0","4","3","10","9"
"609838","65","1","0","Group","No Cancellation Fees","8","203","7739.000000","1","0","4","2","0","0","1","1","0","15","10"
"609868","54","1","1","Business","One Night Free Hotel with Flight","8","129","960.000000","4","4","4","1","8","4","0","4","4","9","7"
"610144","45","0","0","Group","No Cancellation Fees","8","151","1125.000000","6","6","6","4","19","6","0","6","6","23","19"
"610226","56","0","1","Business","One Night Free Hotel with Flight","8","120","898.000000","1","1","1","1","6","1","0","1","1","6","5"
"610280","57","1","1","Family","Exclusive Discounts","9","142","1047.000000","2","2","0","0","18","2","0","0","2","0","0"
"610294","51","1","0","Business","One Night Free Hotel with Flight","9","109","814.000000","2","2","2","1","3","2","0","2","2","6","6"
"610306","52","1","0","Business","One Night Free Hotel with Flight","8","161","1206.000000","4","4","5","3","12","4","0","4","3","18","12"
"610338","18","0","1","Business","One Night Free Hotel with Flight","8","91","1204.000000","2","3","5","3","38","1","1","2","2","24","17"
"610395","54","1","0","Business","One Night Free Hotel with Flight","8","105","778.000000","3","3","2","2","8","3","0","2","3","7","6"
"610474","51","1","0","Business","One Night Free Hotel with Flight","8","144","1068.000000","3","3","3","1","18","3","0","3","3","21","16"
"610482","35","0","0","Group","No Cancellation Fees","8","147","1098.000000","5","7","3","2","16","5","0","3","5","9","7"
"610492","19","0","1","Family","Exclusive Discounts","8","277","7779.000000","2","1","4","2","2","1","1","1","1","20","14"
"610530","24","0","0","Dreamer","10% Discount For the First Booking","8","81","604.000000","0","0","0","0","0","0","0","0","0","0","0"
"610670","35","0","1","Family","Exclusive Discounts","8","150","1115.000000","3","3","3","2","8","3","0","3","3","9","5"
"610763","24","0","1","Business","One Night Free Hotel with Flight","8","188","4001.066014","2","3","1","1","17","1","1","1","2","4","4"
"610793","34","0","1","Family","Exclusive Discounts","8","97","723.000000","2","2","2","1","7","2","0","2","2","7","6"
"610806","47","1","0","Business","One Night Free Hotel with Flight","8","120","889.000000","4","4","5","2","20","4","0","4","3","23","17"
"610905","78","1","0","Dreamer","10% Discount For the First Booking","8","100","743.000000","0","0","0","0","0","0","0","0","0","0","0"
"610909","41","1","0","Business","One Night Free Hotel with Flight","8","155","1149.000000","2","3","3","1","4","2","0","2","2","2","1"
"611031","20","0","1","Dreamer","10% Discount For the First Booking","8","112","832.000000","0","0","0","0","0","0","0","0","0","0","0"
"611065","41","0","0","Group","No Cancellation Fees","8","159","1174.000000","4","6","6","3","9","4","0","4","4","10","6"
"611087","38","0","1","Family","Exclusive Discounts","9","108","805.000000","2","2","1","1","8","2","0","1","2","4","3"
"611126","50","1","1","Family","Exclusive Discounts","8","78","589.000000","2","3","3","1","8","2","0","2","2","9","5"
"611177","43","1","1","Family","Exclusive Discounts","9","106","788.000000","2","3","3","1","5","2","0","2","2","6","4"
"611251","47","0","0","Group","No Cancellation Fees","8","160","1200.000000","3","5","5","1","8","3","0","3","3","10","8"
"611350","26","0","1","Family","Exclusive Discounts","8","79","588.000000","1","1","1","1","1","1","0","1","1","1","1"
"611371","34","0","0","Group","No Cancellation Fees","8","108","810.000000","5","4","4","3","15","5","0","4","4","16","13"
"611583","37","0","1","Family","Exclusive Discounts","8","138","1034.000000","3","2","3","3","4","3","0","3","2","8","5"
"611839","36","0","0","Group","No Cancellation Fees","8","167","1238.000000","5","6","4","1","22","5","0","4","5","17","11"
"611852","39","0","0","Group","No Cancellation Fees","8","106","798.000000","2","2","2","2","2","2","0","2","2","4","2"
"611887","31","0","0","Group","No Cancellation Fees","8","107","794.000000","3","1","3","2","6","3","0","3","1","10","8"
"611954","42","0","0","Group","No Cancellation Fees","8","134","1004.000000","4","4","4","3","10","4","0","4","4","11","6"
"612002","42","0","1","Family","Exclusive Discounts","9","294","7222.425191","4","3","6","3","26","3","1","3","3","20","15"
"612128","44","1","1","Family","Exclusive Discounts","8","86","643.000000","2","3","1","2","8","2","0","1","2","4","2"
"612175","36","1","1","Family","Exclusive Discounts","8","97","723.000000","3","5","2","3","13","3","0","2","3","4","3"
"612220","16","0","0","Group","No Cancellation Fees","8","265","7688.000000","2","0","5","4","0","1","1","2","0","0","0"
"612226","31","0","1","Dreamer","10% Discount For the First Booking","8","86","640.000000","0","0","0","0","0","0","0","0","0","0","0"
"612236","49","1","1","Family","Exclusive Discounts","8","141","1046.000000","3","3","3","2","10","3","0","3","3","13","8"
"612562","23","0","0","Group","No Cancellation Fees","8","296","7917.000000","2","0","4","1","0","1","1","2","0","3","3"
"612685","39","0","0","Group","No Cancellation Fees","8","158","1184.000000","2","2","2","1","5","2","0","2","2","7","5"
"612797","52","1","1","Business","One Night Free Hotel with Flight","8","105","778.000000","1","1","1","0","2","1","0","1","1","3","3"
"612812","68","1","0","Group","No Cancellation Fees","8","135","995.000000","1","1","0","0","14","1","0","0","1","0","0"
"612976","25","0","0","Dreamer","10% Discount For the First Booking","8","76","572.000000","0","0","0","0","0","0","0","0","0","0","0"
"613164","26","0","0","Group","No Cancellation Fees","8","87","653.000000","3","3","1","0","32","3","0","1","3","3","1"
"613252","20","0","0","Dreamer","10% Discount For the First Booking","8","84","627.000000","0","0","0","0","0","0","0","0","0","0","0"
"613275","43","0","1","Family","Exclusive Discounts","10","164","1208.000000","3","2","3","1","4","3","0","3","2","10","7"
"613383","37","0","0","Group","No Cancellation Fees","8","80","596.000000","1","2","2","1","2","1","0","1","1","3","1"
"613386","17","0","1","Dreamer","10% Discount For the First Booking","8","81","594.000000","0","0","0","0","0","0","0","0","0","0","0"
"613442","34","0","0","Group","No Cancellation Fees","8","161","1192.000000","4","4","3","3","9","4","0","3","4","8","6"
"613655","58","0","0","Group","No Cancellation Fees","8","103","765.000000","2","2","2","1","4","2","0","2","2","6","4"
"613874","53","1","0","Business","One Night Free Hotel with Flight","8","114","856.000000","4","5","5","3","10","4","0","4","4","13","8"
"613921","29","0","0","Group","No Cancellation Fees","9","150","1122.000000","1","1","1","1","1","1","0","1","1","2","2"
"613941","43","1","0","Business","One Night Free Hotel with Flight","8","219","2454.795317","4","7","4","0","21","3","1","2","4","4","4"
"614033","38","0","0","Group","No Cancellation Fees","8","135","988.000000","2","2","2","1","7","2","0","2","2","7","4"
"614092","22","0","0","Group","No Cancellation Fees","8","76","566.000000","2","3","0","0","28","2","0","0","2","0","0"
"614111","33","0","0","Group","No Cancellation Fees","8","127","934.000000","3","4","3","0","28","3","0","2","3","12","10"
"614165","26","0","0","Group","No Cancellation Fees","8","147","1094.000000","4","4","4","3","14","4","0","4","4","19","17"
"614311","49","1","0","Business","One Night Free Hotel with Flight","8","116","3160.323900","2","1","5","5","3","1","1","2","1","16","10"
"614412","47","1","1","Family","Exclusive Discounts","9","84","627.000000","2","2","2","0","4","2","0","2","2","6","4"
